,Virginia,California,Florida,New Jersey,Michigan,Washington,Colorado,Arizona,New York,North Carolina,New Hampshire,Utah,Pennsylvania,Texas,Connecticut,Kansas,Georgia,South Dakota,Alaska,Wyoming,West Virginia,New Mexico,Tennessee,Arkansas,Maryland,Hawaii,Alabama,Maine,Delaware,Indiana,Montana,Idaho,Nevada,Mississippi,Kentucky,Minnesota,Vermont,Massachusetts,the District of Columbia,Illinois,Nebraska,Oklahoma,Rhode Island,Oregon,Iowa,Ohio,North Dakota,Missouri,Wisconsin,South Carolina,Louisiana
2009-02-01,225700.127602048,316272.2154057156,170954.4309431551,316689.77943125885,111682.313285525,279561.8478818343,219278.1053858536,182782.65320272837,268922.200731802,162049.57824422422,220508.8426382698,221083.985061329,159990.6460756046,135696.411036027,267726.3548467593,115564.15398365686,148320.95850710646,142733.39635580158,240425.11231487556,199581.78733490632,101091.43956666673,178687.10661111888,139298.66836904778,117658.2109428922,282565.3294637743,442381.55451522395,128038.20259971567,186454.87196146793,248057.58931218213,114229.02932273732,193071.50063035576,179700.67468143115,194669.76394355853,114869.54640477947,105925.33308368312,177258.4415332408,207367.8841079257,302956.9664830549,366357.89020387206,177131.803766191,122803.1259006457,106845.93327527524,237787.11905723377,241932.87322441186,117225.13489840289,118582.99038052955,155682.01726033314,131275.72791959415,160196.31427642796,150852.36820719353,150344.91822853885
2009-03-01,224161.60385592654,312225.56455655204,167835.8944037884,314983.15646126523,109734.0369733562,276802.1330644956,218970.61231963962,179705.00276043595,267754.72625977226,161578.10314005747,219634.2026331279,218850.26423964303,159762.7474758171,135591.6493549957,266372.67942108976,115471.87307311296,146871.3111084465,142657.3040637765,240751.39173138424,199199.55091825034,101268.38054151286,177531.33707867583,138932.13394136305,117195.06255821214,279169.2204003285,439035.8144928165,127574.98473310315,185382.38546010887,246617.37045573335,114055.53119165072,192721.99198476117,177549.523484554,189686.2142113411,114615.44442770934,105877.68704615008,175600.08627741272,207232.67792606866,300929.1654606355,366243.11112699617,175041.10157897556,122978.33633108977,106671.74981744536,234751.83490745685,239694.69146487812,117047.60894189081,117860.08800101872,155640.70964487846,130957.7098280018,159352.3640333309,150117.00038409414,150318.46539051662
2009-04-01,222788.155874121,308423.0847805994,164730.76563739424,312796.2461624581,108060.02783794743,273219.9071470833,218736.27769290874,176592.5439996454,266760.497081777,161094.7770042921,218108.31423930745,217098.75684596229,159625.48758137328,135575.48500455942,265069.8049039375,115630.15244587483,145330.4676945107,142340.14593479937,240960.45511835162,198611.56587696748,101186.5748766259,176458.06670654297,138442.96501535721,116729.27637744951,275718.33384589857,435448.0542703399,126991.82805873458,184437.4966574332,245243.12711162076,113913.13960492279,192310.32523570026,175369.16316861613,184740.23040557723,114442.97646336141,105790.89435072568,174066.72053975242,206976.1468322375,299162.1380265193,364385.48517304304,173719.11857915833,123239.03050785349,106540.82685296475,232410.86244650104,237149.21918303147,116943.65414671194,117350.83282745253,155435.54978797317,130644.54731958824,159136.34314586883,149425.59020731846,150475.43431864472
2009-05-01,221619.8748823896,304738.3559510768,161726.79846039152,310463.7697825443,106590.7883555075,269844.05478491477,218444.21651174393,173095.04192885043,265846.67165024864,160460.32030269163,216483.1421103234,215296.81699202102,159386.73804693765,135575.30325725593,263086.949259015,115822.10628695627,143722.91342386356,141986.55532362778,240634.82429449089,198190.19975881817,100995.7948839446,175444.66203793822,137801.27212208227,116355.40300460589,272483.12880869285,431724.37878420966,126417.14756030333,182746.43237605167,243618.57816737867,113790.6948263939,191908.98924557073,173293.61668979484,178992.23114386713,114240.05277287569,105631.93249874747,172851.81791528375,206776.0820857497,297965.1395827126,361557.3940348797,172152.32447719868,123615.1960086762,106585.77002701123,230362.858080695,234742.40936268898,116882.30690140901,116991.475827766,155098.3242998478,130246.89694090695,158748.37718033025,148634.2773876422,150545.0407760348
2009-06-01,220549.5321973177,301518.15299877647,158869.2566101127,308109.0301939047,105246.29389552405,266868.19048604305,218108.70898847817,170123.96785505884,264854.2825941589,159742.53605990243,215152.22111859356,213523.44504710485,159059.23634008804,135551.72313590514,261074.73760708063,116039.53978182974,142182.9635887289,141619.42235200034,240218.62740939693,197919.6170039658,100773.0567928693,175286.2712528497,137133.35325193536,116085.83278867805,270022.85965203785,427204.35611929774,125815.97926758409,181206.49321141257,242147.98638593045,113680.23298660816,191280.2808751492,171467.00672874716,172986.2779167129,113963.92758164117,105460.35035966063,172057.29887513744,206449.45311521363,297194.1596265255,359456.880784072,170902.03438252152,123793.08122691563,106707.82194052268,228710.34753806912,232316.1195261242,116783.62693110656,116675.9409750222,154707.97592604556,129706.73186015856,158324.98011776255,147663.85830859843,150599.47274293864
2009-07-01,219600.49194963172,299130.0561064493,156424.24379707492,305955.1243946293,104116.60273974876,264698.9881414277,217615.4146838083,167627.99495459904,263825.7509130516,159031.13374042,214115.2499567514,211804.33918647395,158701.00232920828,135562.36652573594,258953.51164468564,116178.86850185209,140881.6459261846,141195.26317018646,239767.3544717209,197673.06957965475,100516.16424834997,174915.32776040104,136498.46207845703,115823.88604115223,267820.52273569163,422786.4599941562,125241.19811055374,179631.55818240586,240879.42520865527,113464.73225304874,190526.45860776643,169724.9466491192,167094.24408672377,113711.68983991454,105262.14335959207,171492.88861411365,205841.2283720918,296637.23814079206,357165.206519348,169674.93260214356,123922.79968838052,106843.6797044809,227093.00843267541,229913.94604916242,116704.23586938276,116299.01613789255,154438.9331989851,129091.0111034458,157744.5003625938,146763.946458781,150507.98204201422
2009-08-01,218617.52446001538,297134.11761131446,154171.57291721218,304095.5160883725,103031.89262639337,262803.0400166084,217133.3318173699,165352.70573873576,262715.5025346467,158226.20414325097,213194.62896024063,210161.44334320005,158279.69478546342,135448.882488012,257411.6740937061,116261.35890236318,139771.75540153764,140791.88314294702,239368.24631527884,197132.58618760714,100313.32414267975,174650.43148888106,135986.49034523347,115498.27146719796,265922.8165773423,419388.5139160284,124645.3592781145,178826.37761496924,240048.63988996358,113202.53547313665,189642.45106040023,167989.12045620492,162380.93322608346,113390.35804161796,105077.09374026446,171029.09042465864,204904.07866524975,296119.70633810543,355194.21193427016,168563.06680579644,123994.22149505548,106979.09276623833,225798.28638229487,227902.93238357475,116605.09652191056,115890.85986348281,154615.36018859668,128544.4617971577,157274.0604726052,146045.67357976874,150309.80907557535
2009-09-01,217654.01612543684,295570.7143337796,152109.1263218247,302534.2448654292,102076.18201395225,261232.2202756532,216727.223595224,163244.51691888744,261780.3710159056,157492.2336441956,212181.5404929599,208597.2957043847,157881.5972808407,135299.14247412953,256097.63419326663,116211.6983287083,138727.04178546194,140381.83465552705,238983.55226259702,196482.82307298438,99669.1460412037,173903.69329522314,135563.60313586614,115114.34294757927,263731.7006830552,415397.609857389,124076.88898335764,178164.02076020744,239349.350597524,112922.09699060734,188736.14583105114,166131.63405400555,158717.29145671308,113033.84879242447,104876.6282117954,170451.7263216261,204000.2605457853,295787.2832239206,352876.4915530025,167045.29619249664,124184.76538411637,107084.65758468078,224952.11152978163,226446.67852546612,116505.56531234102,115513.8464065485,155029.1524566952,128037.3450062485,156761.32502289632,145411.6949623771,150062.59836306015
2009-10-01,216785.91775226753,294737.31004136085,150364.26941403924,301393.0976020864,101010.86343135651,260185.35107085799,216512.83871665885,160999.8326760636,261056.79951789428,156880.29555993297,211287.80700289947,207189.2691491094,157610.14944619546,135100.329541657,255057.9277626779,116175.74512410148,137692.33917093519,140054.99156660342,238604.88028273976,195812.52323944456,98905.58566209143,173693.67346798818,135241.44141380812,114750.5287647397,261902.13142331515,410924.84460497554,123605.17453992592,177549.88567177742,238749.28806544156,112674.03824662762,188107.11295263396,164476.7983591913,156276.89939259397,112621.93762279932,104729.13631062738,169734.0453042833,203343.8122944323,295522.5433191288,350452.95975961885,165567.8268960668,124513.95386767335,107116.61306731687,224478.95984060699,225453.28635452586,116395.23501014656,115242.97355509351,155407.47956187514,127649.89756517252,156250.51038797712,144826.4085504392,149805.3648869065
2009-11-01,216292.81361662832,295558.3515882834,149200.90610554093,300630.21099258977,100074.84186951329,259661.5063743537,216531.75454136202,160026.53133826406,260594.3980496819,156467.63898980626,210724.45857730033,206183.14241419625,157555.1137885284,135142.02482435116,253727.2706166838,116111.11985117197,136772.7202497796,139774.79984682865,238579.84002511067,195101.69382436213,98031.21906046562,173358.09453121232,134965.17141168818,114549.45950565387,260457.76982668348,406877.3707735613,123221.54897468456,176874.01189364496,238096.937168119,112530.06838691916,187557.70970176187,163083.76999292025,154440.65877201318,112279.29863585606,104627.14823175808,168995.5468670534,202836.54829626007,295558.7146704585,349482.48762908345,164123.9621549802,124813.37927135637,107231.35603963026,224506.08586790238,224641.7542260848,116310.69991118087,114973.47048854212,155347.67080992213,127519.15019534114,155699.47051161315,144379.16127116277,149711.64064999032
2009-12-01,216202.98356702318,297437.61311236845,148316.7642870972,300325.44686636253,99233.9794562094,259312.78029515836,216727.19232953968,159752.49479068947,260284.16792324104,156076.11277726584,210456.67403189186,205452.65760862737,157640.57353531418,135263.99767310938,252449.11375030293,116044.84192857043,136039.58079117246,139677.84918130146,238873.8444680544,194581.89736578675,97584.01847435457,173037.23379710832,134765.22559975792,114476.41528272703,259483.48455088554,405753.2375093501,122907.6234015952,176461.79016519687,237335.48222189085,112467.38786946637,187058.69734303557,162249.3409913132,152659.47555224304,112011.04710394563,104614.1615219853,168559.52647277783,202472.24525492836,296099.1677116525,350486.86866646423,163386.09776627424,125199.10415975761,107350.63239668107,224622.90746799775,223999.70624736216,116248.47845885663,114744.33642780205,155171.38197216592,127601.88525623387,155247.78319039688,144100.25615551756,149531.8095362663
2010-01-01,216492.73555209764,299346.2872165882,147636.1526940636,300251.72013507393,98692.97733173503,258363.02212851332,217217.68099331553,159675.89873574654,260057.9123705868,155715.81281884923,210440.39547119066,204736.40279359164,157884.01969553987,135323.25476969013,251217.3891936195,115943.55988594778,135357.25368155946,139755.8161433481,239582.65964135714,194247.93985000564,97397.73903328775,172826.8056028221,134668.23936713627,114562.5102279737,258942.37689012676,406704.8089264131,122714.40105334077,176185.50339157996,236808.91712255694,112400.28085081023,186322.37068506694,161240.4831157124,151616.62735005867,111858.02633634747,104595.31437278136,168355.77996066355,202183.49908799733,297136.3765788209,352275.84952334414,162665.8195896579,125647.99567823786,107531.48092264716,225499.06772302443,223381.40029086437,116250.9377500317,114525.09719404357,155088.84248265065,127641.95130182302,155135.32599977174,143964.42628707495,149513.65572572197
2010-02-01,216835.49820079585,300143.6721006056,147043.47038495864,300325.7969683632,98177.32253751473,257277.4824691177,217792.66459188945,158845.18251434012,260039.4888474201,155323.39090049037,210272.2429854844,204063.05688275048,158223.43745028775,135309.9933669811,250583.3913640404,115790.30944130373,134769.99637786133,139827.72529136654,239844.8057983866,194187.55581744388,97409.06513071466,172823.1482719422,134606.4624771409,114662.12971375807,258326.99073027377,409761.5711238631,122576.4101927738,176133.77937833068,236593.6404164683,112411.47674710905,185633.07535145935,160487.98420636973,150731.5942894511,111788.57710526965,104575.40966537113,168429.88863963896,202067.91370685343,298482.8014700949,352887.96535592503,162331.62019138227,126071.69520827792,107675.32985102966,226481.17318559904,222892.29326405795,116322.0431226334,114473.69168038398,154985.61899837572,127481.20902459929,155326.75490026435,143786.83450991084,149547.85790310477
2010-03-01,217200.16287592697,301162.4735934103,146639.73986539902,300267.0225773571,97850.40418669475,256229.98162172173,218297.72138470024,157805.89912090517,260117.67202386478,155009.85636540534,209891.89744569315,203485.3326501874,158695.18605029178,135334.41004658773,250568.5145839333,115827.98714844476,134298.36299260776,139944.17985811425,240055.98734900213,194192.654397786,97628.09349316022,173075.85285605435,134628.61849142515,114791.47194111646,257891.19953321994,411803.22989143623,122315.98267292844,176511.4066856648,236581.39964457313,112428.02573639719,185260.25899358033,159528.50104468138,149960.9473753814,111709.08419727515,104620.75357245877,168861.5617308618,202194.2374928212,299604.8547434003,352576.3581247796,161544.59683196907,126227.5566586624,107894.26239653396,227573.5218876426,222750.3179225799,116535.13354219838,114449.07863998508,154715.46385384834,127420.78805347015,155678.54701480104,143544.68796527322,149768.87729811555
2010-04-01,217592.6088124398,302431.4059537871,146287.2373263863,300165.63274841715,97708.55872361206,256169.6290007101,218454.2182721801,157295.90964785495,260509.77954680403,154865.6451423481,209344.2295157998,203187.1020888952,159153.6363848562,135505.06616049111,251263.390885603,115935.56539910176,134085.90455391066,140070.58939193643,240195.43719612402,194289.2888853707,97910.91510538744,172791.73719783573,134680.20737951822,114885.38529400418,257553.17079207514,414143.89838089625,121947.06586642466,177408.57028539316,236392.85073621848,112589.66803903905,185107.4652418414,158900.9186806178,148752.02881607471,111580.56182407324,104752.49338125513,169380.39787434644,202366.29379192018,300735.47860597144,353601.4885103186,161635.37876429487,126594.67003068811,108187.37570595958,227745.09911443642,222546.5073003217,116749.44193609881,114488.9126871996,154388.72997278383,127569.0843471228,156004.86679199463,143369.01412422274,149902.07116586537
